,Artist,Song,lyrics
70,Matt Maeson,Cringe,"Lover come over
Look what I Done
I been alone so long I feel like I'm on the run

Lover Come over
Kick up the dust
I got a secret
Starting to rust

She said I'm looking like a bad man
Smooth criminal
She said my spirit doesn't move like it did before
She said that I don't look like me no more no more
I said I'm just tired
She said you're just tired

I said I saw you in the water
I said I saw you in the water

Lover come hold me
Heads on the fritz
Body intoxicated feelings comfortably mixed
Lover come hold me
Could you forget?
I got a secret
Digging a ditch

She said I'm looking like a bad man
Smooth criminal
She said my spirit doesn't move like it did before
She said that I don't look like me no more no more
I said I'm just tired
She said you're just tired

I said I saw you in the water
I said I saw you in the water

Sweating all your sins out
Putting all your thoughts back together
Oh we just don't blend out
All of my attempts seem to weather

Oh I make you cringe now
Don't I make you cringe?
Oh I make you cringe now
Don't I make you cringe?

She said I'm looking like a bad man
Smooth criminal
She said my spirit doesn't move like it did before
She said that I don't look like me no more no more
I said I'm just tired
She said I'm looking like a bad man
Smooth criminal
She said my spirit doesn't move like it did before
She said that I don't look like me no more no more
I said I'm just tired
She said you're just tired
I said I saw you in the water
I said I saw you in the water"
71,Little Chief,Mountain Song,-1
72,NEEDTOBREATHE,HAPPINESS - Acoustic,-1
73,Austin Plaine,Never Come Back Again,"I wanna see the world, I wanna sail the ocean
I wanna know what it feels like to never come back again

I wanna feel the waves crushin' down on heartache
I wanna find the key to the sky and never come back again

I wanna wake my soul, climb the highest mountain
I wanna write my name in the clouds and never come back again

I wanna find my love, lose myself in passion
I wanna love her in my heart and never come back again

I wanna see the end of a world that's rounded
I wanna know what it feels like to never come back again

I wanna ease my mind of all the doubt that haunts it
I wanna run out in the light and never come back again

I wanna see those stars shinin' down from heaven
I wanna know what it feels like to never come back again
I wanna know what it feels like to never come back again"
74,Johnnyswim,Don't Let It Get You Down,-1
75,Cobi,Don't You Cry For Me,"Oh, got my hands tied around my back
And time put a rope around my head
And hung from the rafters of my fear
Dark in the eyes
Try and face the world, I can't bear to
My knees hit the ground and my hands start shaking
Old feelings from new faces
A rope on the floor and a poor man hanging
Please help me chop this tree down
Or hold me from underneath
Words never once cut me down
Oh, don't you cry for me

I've seen an ocean run away
I'm torn from the truth that holds my soul
I'm down in the grave where I belong
Oh, what a ride
Identified my devil
Wings to the sky on the run from trouble
With my own hands, no shovel
I dug through the ground, now I'm hanging above saying
Please help me chop this tree down
Or hold me from underneath
Words never once cut me down
Oh, don't you cry for me
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved (when the sun went down)
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved (it set the sky on fire)
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved (I saw an angel fly)
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved (I never felt so high)
Down by the grave that the law man laid
When the gravel got paved, finally I'm saved
Please help me chop this tree down
Or hold me from underneath
Words never once cut me down
Oh, don't you cry for me
Oh, don't you cry for me
Oh, don't you cry for me"
76,Of Monsters and Men,Dirty Paws,"Jumpin' up and down the floor
My head is an animal
And once there was an animal
It had a son that mowed the lawn
The son was an okay guy
They had a pet dragonfly
The dragonfly, it ran away
But it came back with a story to say

Her dirty paws and furry coat
She ran down the forest slopes
The forest of talkin' trees
They used to sing about the birds and the bees
The bees had declared a war
The sky wasn't big enough for them all
The birds, they got help from below
From dirty paws and the creatures of snow

So, for a while things were cold
They were scared down in their holes
The forest that once was green
Was colored black by those killing machines
But she and her furry friends
Took down the queen bee and her men
And that's how the story goes
The story of the beast with those four dirty paws"
77,Tall Heights,Horse to Water,"The night sky had broken, the new year had spoken
I was beside myself, I stood out in the cold
In an empty parking lot, my breath was streaming hot
I willed the car to start to bring me home to you

Lead me back from the darkness like you do

Before I knew you, I lived in the rearview
To wish back an image of myself I thought was true
So now when colors fade and on that day of days
I needed you to say it wasn't one to rue

Oh and lead me back from the darkness like you do

Headlights and cold rain distorting the dark panes
Wipers clicking and my thoughts they followed suit
I felt like Willy Loman, the mighty plans I'd spoken
Guess they were illusions of a man who dreamed too big

But I remember you dancing in autumn when we met
You won't believe I saw it then so many years ago
There was something about you I struggled to forget
My blood was rushing down to you

You were leadin' me back from the darkness like you do
Leadin' me back from the darkness like you do
Leadin' me back from the darkness like you do
Leadin' me back from the darkness like you do
Leading me back like a horse to water knowing I'd refuse
'Cause you're a wanderer too"
78,Twin Forks,Back To You,"I was young so I forgot
Which was my place and which was not
Thought I had a good shot
I took it right in my eye

Look ahead, look behind
Take another, I don't mind
I, oh, I, oh

Follow the signs right back to you
Back to you, back to you
I know they wind right back to you
Back to you

So, put a posey in your hair
Pretend you couldn't give a care
Whistle past the graveyard
Even the dead deserve a song

Let the moon do what she does
She don't need to make a fuss, ah
She don't know she shines for us, oh
Something tells me that she does

Follow the signs right back to you
Back to you, back to you
I know they wind right back to you
Back to you, back to you

Time after time, I follow signs
(I know they wind)
I know they wind right back to you
Back to you, back to you

Love, lower your eyes
Leave me a sign

Follow the signs right back to you
Back to you, back to you
I know they wind right back to you
Back to you, back to you

I trust the signs so I may find my way to you
Back to you, back to you
Follow the signs right back to you
Back to you, back to you"
79,Cereus Bright,Stella,-1
80,The Lumineers,Flowers in Your Hair,"When we were younger we thought
Everyone was on our side
Then we grew a little bit
And romanticized the time I saw
Flowers in your hair
It takes a boy to live
It takes a man to pretend he was there

So then we grew a little and knew a lot
And how we demonstrated it to the cops
And all the things we said
We were self-assured

'Cause it's a long road to wisdom
But it's a short one
To being ignored

Be in my eyes
Be in my heart
Be in my eyes ai yai yai
And be in my heart

So now I think that I could
Love you back
And I hope it's not too late 'cause you're attractive
And the way you move
I won't close my eyes
It takes a man to live
It takes a woman to make him compromise

Be in my eyes
Be in my heart
Be in my eyes ai yai yai
And be in my heart"
81,Ben Howard,Old Pine,"Hot sand on toes, cold sand in sleeping bags, 
I've come to know that memories
Were the best things you ever had
The summer shone beat down on bony backs
So far from home where the ocean stood 
Down dust and pine cone tracks

We slept like dogs down by the fire side
Awoke to the fog where all around us 
The bloom of summertime

We stood
Steady as the stars in the woods
So happy-hearted
And the warmth rang true inside these bones
As the old pine fell we sang
Just to bless the morning.

Hot sand on toes, cold sand in sleeping bags, 
I've come to know the friends around you
Are all you'll always have
Smoke in my lungs, the echoed stone 
Careless and young, free as the birds that fly
With weightless souls now.

We stood
Steady as the stars in the woods
So happy-hearted
And the warmth rang true inside these bones
We stood
Steady as the stars in the woods
So happy-hearted
And the warmth rang true inside these bones
As the old pine fell we sang
Just to bless the morning.

We grow, grow, steady as the morning
We grow, grow, older still
We grow, grow, happy as a new dawn
We grow, grow, older still
We grow, grow, steady as the flowers
We grow, grow, older still
We grow, grow, happy as a new dawn
We grow, grow, older still"
82,Stu Larsen,Thirteen Sad Farewells,"You've been seeing me through your grown up eyes and your sweet disguise
And you've been running free with your lullabies and those same old lies
Darling I should've said goodbye
Before you even caught my eye
No I can't bear to see this die
Thirteen sad farewells my darling
Thirteen sad farewells
I will see you no more darling
I've used all my farewells

You've been seeing her
With her pretty eyes
And her lovely lies
And I've been waiting here
I've been killing time
Hoping you will be mine
Darling I should've said goodbye
Before you even caught my eye
No I can't better see this die
Thirteen sad farewells my darling
Thirteen sad farewells
I will see you no more darling
I've used all my farewells

Thirteen sad farewells my darling
Thirteen sad farewells
I will see you no more darling
You have used all your farewells
You have used all your farewells
You have used all your farewells"
83,Joseph,Canyon,-1
84,WILD,Vagabond,-1
85,Maggie Rogers,Alaska,"I was walking through icy streams that took my breath away
Moving slowly through westward water over glacial plains
And I walked off you
And I walked off an old me
Oh me, oh my I thought it was a dream
So it seemed

And now breathe deep, I'm inhaling
You and I, there's air in-between
Leave me be, I'm exhaling
You and I, there's air in-between

You and I, there's air in-between

Cut my hair so I could rock back and forth without thinking of you
Learn to talk and say whatever I wanted to
And I walked off you
And I walked off an old me
Oh me, oh my I thought it was a dream
So it seemed

And now breathe deep, I'm inhaling
You and I, there's air in-between
Leave me be, I'm exhaling
You and I, there's air in-between

You and I, there's air in-between
You and I, there's air in-between"
